member_number,order_id,date,product_id,product_name,category,items,price,gross_sales
3185,3185_4,02-03-2015,19,sausage,Fresh Food,2,3.1,6.2
3185,3185_4,02-03-2015,24,pastry,Bakery & Sweets,2,3.1,6.2
3185,3185_2,04-03-2014,15,specialty bar,Bakery & Sweets,3,5.2,15.600000000000001
3185,3185_2,04-03-2014,23,pork,Fresh Food,3,7.2,21.6
3185,3185_2,04-03-2014,119,long life bakery product,Bakery & Sweets,1,9.9,9.9
3185,3185_3,12-06-2014,18,yogurt,Dairy,1,2.2,2.2
3185,3185_3,12-06-2014,28,misc. beverages,Beverages,1,1.2,1.2
3185,3185_3,12-06-2014,65,candy,Bakery & Sweets,3,3.6,10.8
3185,3185_3,12-06-2014,73,oil,Pantry Staples,1,3.4,3.4
3185,3185_1,21-02-2014,44,newspapers,Specialty & Seasonal,4,3.2,12.8
3186,3186_4,03-08-2015,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
3186,3186_4,03-08-2015,29,ham,Fresh Food,2,15.2,30.4
3186,3186_3,11-12-2014,59,hard cheese,Dairy,2,4.5,9.0
3186,3186_3,11-12-2014,73,oil,Pantry Staples,2,3.4,6.8
3186,3186_1,24-04-2014,28,misc. beverages,Beverages,3,1.2,3.5999999999999996
3186,3186_1,24-04-2014,119,long life bakery product,Bakery & Sweets,2,9.9,19.8
3186,3186_2,24-07-2014,1,tropical fruit,Fresh Food,3,7.8,23.4
3186,3186_2,24-07-2014,45,curd,Dairy,2,9.8,19.6
3186,3186_5,25-11-2015,4,other vegetables,Fresh Food,1,0.8,0.8
3186,3186_5,25-11-2015,107,liver loaf,Fresh Food,2,8.5,17.0
3188,3188_3,06-12-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
3188,3188_3,06-12-2015,4,other vegetables,Fresh Food,1,0.8,0.8
3188,3188_1,08-05-2014,12,fruit/vegetable juice,Beverages,1,2.1,2.1
3188,3188_1,08-05-2014,101,canned fish,Frozen & Processed Food,1,2.1,2.1
3188,3188_2,16-10-2014,2,whole milk,Dairy,3,1.8,5.4
3188,3188_2,16-10-2014,118,chocolate marshmallow,Bakery & Sweets,3,4.13,12.39
3189,3189_3,01-07-2014,12,fruit/vegetable juice,Beverages,2,2.1,4.2
3189,3189_3,01-07-2014,77,dish cleaner,Household & Hygiene,2,2.5,5.0
3189,3189_6,03-02-2015,18,yogurt,Dairy,3,2.2,6.6000000000000005
3189,3189_6,03-02-2015,22,root vegetables,Fresh Food,3,1.8,5.4
3189,3189_6,03-02-2015,138,candles,Household & Hygiene,2,2.7,5.4
3189,3189_1,08-02-2014,7,citrus fruit,Fresh Food,2,1.5,3.0
3189,3189_1,08-02-2014,22,root vegetables,Fresh Food,2,1.8,3.6
3189,3189_2,16-04-2014,2,whole milk,Dairy,2,1.8,3.6
3189,3189_2,16-04-2014,6,pot plants,Household & Hygiene,2,3.5,7.0
3189,3189_2,16-04-2014,130,dental care,Personal Care,3,11.45,34.349999999999994
3189,3189_2,16-04-2014,142,seasonal products,Specialty & Seasonal,3,5.4,16.200000000000003
3189,3189_7,23-11-2015,12,fruit/vegetable juice,Beverages,1,2.1,2.1
3189,3189_7,23-11-2015,17,bottled water,Beverages,3,0.5,1.5
3189,3189_5,28-10-2014,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
3189,3189_5,28-10-2014,132,kitchen towels,Household & Hygiene,3,4.83,14.49
3189,3189_4,31-08-2014,2,whole milk,Dairy,1,1.8,1.8
3189,3189_4,31-08-2014,20,brown bread,Bakery & Sweets,2,0.8,1.6
3190,3190_1,13-04-2014,24,pastry,Bakery & Sweets,1,3.1,3.1
3190,3190_1,13-04-2014,45,curd,Dairy,1,9.8,9.8
3190,3190_1,13-04-2014,50,bottled beer,Beverages,3,1.8,5.4
3190,3190_4,21-11-2015,2,whole milk,Dairy,1,1.8,1.8
3190,3190_4,21-11-2015,61,liquor,Beverages,1,8.5,8.5
3190,3190_2,26-08-2014,16,butter milk,Dairy,2,6.1,12.2
3190,3190_2,26-08-2014,132,kitchen towels,Household & Hygiene,2,4.83,9.66
3190,3190_3,28-03-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
3190,3190_3,28-03-2015,18,yogurt,Dairy,3,2.2,6.6000000000000005
3190,3190_3,28-03-2015,21,hamburger meat,Fresh Food,3,12.3,36.900000000000006
3190,3190_3,28-03-2015,38,soda,Beverages,3,0.8,2.4000000000000004
3190,3190_3,28-03-2015,49,beverages,Beverages,3,1.1,3.3000000000000003
3191,3191_1,11-05-2014,36,frozen meals,Frozen & Processed Food,2,9.7,19.4
3191,3191_1,11-05-2014,66,onions,Fresh Food,1,1.3,1.3
3191,3191_1,11-05-2014,75,frozen vegetables,Frozen & Processed Food,2,2.5,5.0
3191,3191_2,30-12-2015,3,pip fruit,Fresh Food,2,3.0,6.0
3191,3191_2,30-12-2015,118,chocolate marshmallow,Bakery & Sweets,3,4.13,12.39
3193,3193_1,18-04-2014,2,whole milk,Dairy,2,1.8,3.6
3193,3193_1,18-04-2014,104,cat food,Pet Care,1,11.2,11.2
3193,3193_3,25-10-2014,2,whole milk,Dairy,1,1.8,1.8
3193,3193_3,25-10-2014,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
3193,3193_3,25-10-2014,36,frozen meals,Frozen & Processed Food,2,9.7,19.4
3193,3193_2,29-05-2014,2,whole milk,Dairy,3,1.8,5.4
3193,3193_2,29-05-2014,18,yogurt,Dairy,3,2.2,6.6000000000000005
3193,3193_4,31-01-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
3193,3193_4,31-01-2015,4,other vegetables,Fresh Food,2,0.8,1.6
3193,3193_4,31-01-2015,19,sausage,Fresh Food,1,3.1,3.1
3193,3193_4,31-01-2015,73,oil,Pantry Staples,2,3.4,6.8
3193,3193_4,31-01-2015,74,whipped/sour cream,Dairy,1,5.5,5.5
3193,3193_4,31-01-2015,80,salty snack,Snacks,2,0.5,1.0
3194,3194_1,02-02-2014,1,tropical fruit,Fresh Food,3,7.8,23.4
3194,3194_1,02-02-2014,75,frozen vegetables,Frozen & Processed Food,3,2.5,7.5
3194,3194_6,03-05-2015,10,chicken,Fresh Food,1,7.2,7.2
3194,3194_6,03-05-2015,64,UHT-milk,Dairy,3,2.1,6.300000000000001
3194,3194_6,03-05-2015,114,napkins,Household & Hygiene,1,21.8,21.8
3194,3194_3,22-08-2014,12,fruit/vegetable juice,Beverages,2,2.1,4.2
3194,3194_3,22-08-2014,107,liver loaf,Fresh Food,3,8.5,25.5
3194,3194_4,22-10-2014,38,soda,Beverages,3,0.8,2.4000000000000004
3194,3194_4,22-10-2014,62,pickled vegetables,Fresh Food,2,2.7,5.4
3194,3194_2,26-07-2014,1,tropical fruit,Fresh Food,3,7.8,23.4
3194,3194_2,26-07-2014,24,pastry,Bakery & Sweets,3,3.1,9.3
3194,3194_2,26-07-2014,25,canned beer,Beverages,2,1.1,2.2
3194,3194_5,26-10-2014,38,soda,Beverages,3,0.8,2.4000000000000004
3194,3194_5,26-10-2014,154,cake bar,Bakery & Sweets,2,2.4,4.8
3195,3195_3,08-07-2015,96,hygiene articles,Household & Hygiene,2,7.5,15.0
3195,3195_3,08-07-2015,141,cooking chocolate,Bakery & Sweets,1,7.2,7.2
3195,3195_2,14-06-2015,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
3195,3195_2,14-06-2015,23,pork,Fresh Food,2,7.2,14.4
3195,3195_1,30-01-2015,18,yogurt,Dairy,3,2.2,6.6000000000000005
3195,3195_1,30-01-2015,25,canned beer,Beverages,1,1.1,1.1
3196,3196_2,04-11-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
3196,3196_2,04-11-2015,3,pip fruit,Fresh Food,3,3.0,9.0
3196,3196_2,04-11-2015,71,shopping bags,Household & Hygiene,2,5.12,10.24
3196,3196_1,05-05-2015,2,whole milk,Dairy,1,1.8,1.8
3196,3196_1,05-05-2015,38,soda,Beverages,2,0.8,1.6
3197,3197_1,01-03-2014,19,sausage,Fresh Food,3,3.1,9.3
3197,3197_1,01-03-2014,70,margarine,Pantry Staples,3,3.5,10.5
3198,3198_1,08-05-2015,7,citrus fruit,Fresh Food,2,1.5,3.0
3198,3198_1,08-05-2015,83,white bread,Bakery & Sweets,2,0.3,0.6
3198,3198_2,23-06-2015,3,pip fruit,Fresh Food,1,3.0,3.0
3198,3198_2,23-06-2015,21,hamburger meat,Fresh Food,3,12.3,36.900000000000006
3198,3198_2,23-06-2015,77,dish cleaner,Household & Hygiene,3,2.5,7.5
3199,3199_1,24-12-2015,7,citrus fruit,Fresh Food,1,1.5,1.5
3199,3199_1,24-12-2015,26,berries,Fresh Food,3,10.8,32.400000000000006
3200,3200_4,01-04-2015,2,whole milk,Dairy,3,1.8,5.4
3200,3200_4,01-04-2015,53,specialty chocolate,Bakery & Sweets,3,18.8,56.400000000000006
3200,3200_1,07-09-2014,11,butter,Dairy,1,3.2,3.2
3200,3200_1,07-09-2014,26,berries,Fresh Food,3,10.8,32.400000000000006
3200,3200_3,11-02-2015,4,other vegetables,Fresh Food,2,0.8,1.6
3200,3200_3,11-02-2015,21,hamburger meat,Fresh Food,1,12.3,12.3
3200,3200_2,27-10-2014,18,yogurt,Dairy,1,2.2,2.2
3200,3200_2,27-10-2014,73,oil,Pantry Staples,1,3.4,3.4
3201,3201_2,20-09-2014,44,newspapers,Specialty & Seasonal,1,3.2,3.2
3201,3201_2,20-09-2014,60,cream cheese,Dairy,1,6.3,6.3
3201,3201_4,21-01-2015,35,sugar,Bakery & Sweets,1,1.2,1.2
3201,3201_4,21-01-2015,38,soda,Beverages,2,0.8,1.6
3201,3201_4,21-01-2015,45,curd,Dairy,3,9.8,29.400000000000002
3201,3201_4,21-01-2015,53,specialty chocolate,Bakery & Sweets,3,18.8,56.400000000000006
3201,3201_4,21-01-2015,97,artif. sweetener,Pantry Staples,2,2.1,4.2
3201,3201_5,24-01-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
3201,3201_5,24-01-2015,2,whole milk,Dairy,1,1.8,1.8
3201,3201_6,27-11-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
3201,3201_6,27-11-2015,2,whole milk,Dairy,2,1.8,3.6
3201,3201_6,27-11-2015,26,berries,Fresh Food,2,10.8,21.6
3201,3201_6,27-11-2015,86,soap,Household & Hygiene,1,3.8,3.8
3201,3201_3,28-12-2014,2,whole milk,Dairy,3,1.8,5.4
3201,3201_3,28-12-2014,17,bottled water,Beverages,1,0.5,0.5
3201,3201_1,30-03-2014,46,pasta,Pantry Staples,2,3.1,6.2
3201,3201_1,30-03-2014,158,flower (seeds),Household & Hygiene,3,6.8,20.4
3202,3202_3,14-11-2015,3,pip fruit,Fresh Food,1,3.0,3.0
3202,3202_3,14-11-2015,11,butter,Dairy,2,3.2,6.4
3202,3202_3,14-11-2015,38,soda,Beverages,1,0.8,0.8
3202,3202_1,16-04-2015,18,yogurt,Dairy,2,2.2,4.4
3202,3202_1,16-04-2015,44,newspapers,Specialty & Seasonal,1,3.2,3.2
3202,3202_2,29-09-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
3202,3202_2,29-09-2015,29,ham,Fresh Food,1,15.2,15.2
3203,3203_1,04-03-2014,4,other vegetables,Fresh Food,1,0.8,0.8
3203,3203_1,04-03-2014,38,soda,Beverages,2,0.8,1.6
3203,3203_1,04-03-2014,66,onions,Fresh Food,3,1.3,3.9000000000000004
3203,3203_2,04-04-2014,24,pastry,Bakery & Sweets,2,3.1,6.2
3203,3203_2,04-04-2014,26,berries,Fresh Food,2,10.8,21.6
3203,3203_5,07-08-2015,7,citrus fruit,Fresh Food,2,1.5,3.0
3203,3203_5,07-08-2015,82,pet care,Pet Care,3,5.8,17.4
3203,3203_3,17-06-2014,9,frankfurter,Fresh Food,1,5.5,5.5
3203,3203_3,17-06-2014,44,newspapers,Specialty & Seasonal,3,3.2,9.600000000000001
3203,3203_4,22-07-2014,26,berries,Fresh Food,3,10.8,32.400000000000006
3203,3203_4,22-07-2014,38,soda,Beverages,3,0.8,2.4000000000000004
3203,3203_4,22-07-2014,158,flower (seeds),Household & Hygiene,1,6.8,6.8
3204,3204_5,08-05-2015,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
3204,3204_5,08-05-2015,71,shopping bags,Household & Hygiene,1,5.12,5.12
3204,3204_2,16-12-2014,47,popcorn,Bakery & Sweets,3,2.4,7.199999999999999
3204,3204_2,16-12-2014,60,cream cheese,Dairy,1,6.3,6.3
3204,3204_2,16-12-2014,95,frozen fish,Frozen & Processed Food,3,5.8,17.4
3204,3204_3,20-02-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
3204,3204_3,20-02-2015,73,oil,Pantry Staples,3,3.4,10.2
3204,3204_4,25-02-2015,26,berries,Fresh Food,1,10.8,10.8
3204,3204_4,25-02-2015,45,curd,Dairy,2,9.8,19.6
3204,3204_1,29-05-2014,1,tropical fruit,Fresh Food,3,7.8,23.4
3204,3204_1,29-05-2014,18,yogurt,Dairy,1,2.2,2.2
3205,3205_1,03-06-2014,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
3205,3205_1,03-06-2014,74,whipped/sour cream,Dairy,3,5.5,16.5
3205,3205_2,05-09-2014,32,red/blush wine,Beverages,1,12.2,12.2
3205,3205_2,05-09-2014,38,soda,Beverages,1,0.8,0.8
3205,3205_2,05-09-2014,100,chewing gum,Specialty & Seasonal,3,0.5,1.5
3205,3205_5,11-12-2015,4,other vegetables,Fresh Food,1,0.8,0.8
3205,3205_5,11-12-2015,9,frankfurter,Fresh Food,3,5.5,16.5
3205,3205_5,11-12-2015,11,butter,Dairy,3,3.2,9.600000000000001
3205,3205_5,11-12-2015,75,frozen vegetables,Frozen & Processed Food,3,2.5,7.5
3205,3205_3,17-01-2015,3,pip fruit,Fresh Food,3,3.0,9.0
3205,3205_3,17-01-2015,23,pork,Fresh Food,1,7.2,7.2
3205,3205_4,20-03-2015,19,sausage,Fresh Food,1,3.1,3.1
3205,3205_4,20-03-2015,39,detergent,Household & Hygiene,1,5.5,5.5
3206,3206_3,05-11-2014,38,soda,Beverages,1,0.8,0.8
3206,3206_3,05-11-2014,125,instant coffee,Frozen & Processed Food,2,4.9,9.8
3206,3206_1,07-07-2014,22,root vegetables,Fresh Food,3,1.8,5.4
3206,3206_1,07-07-2014,69,domestic eggs,Fresh Food,3,1.25,3.75
3206,3206_5,11-08-2015,86,soap,Household & Hygiene,1,3.8,3.8
3206,3206_5,11-08-2015,117,rum,Beverages,1,5.2,5.2
3206,3206_6,13-10-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
3206,3206_6,13-10-2015,9,frankfurter,Fresh Food,2,5.5,11.0
3206,3206_2,24-08-2014,99,canned vegetables,Frozen & Processed Food,1,5.7,5.7
3206,3206_2,24-08-2014,119,long life bakery product,Bakery & Sweets,3,9.9,29.700000000000003
3206,3206_4,29-06-2015,45,curd,Dairy,1,9.8,9.8
3206,3206_4,29-06-2015,71,shopping bags,Household & Hygiene,3,5.12,15.36
3207,3207_2,06-12-2014,17,bottled water,Beverages,2,0.5,1.0
3207,3207_2,06-12-2014,50,bottled beer,Beverages,1,1.8,1.8
3207,3207_2,06-12-2014,101,canned fish,Frozen & Processed Food,1,2.1,2.1
3207,3207_3,08-08-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
3207,3207_3,08-08-2015,3,pip fruit,Fresh Food,1,3.0,3.0
3207,3207_3,08-08-2015,14,chocolate,Bakery & Sweets,1,11.5,11.5
3207,3207_3,08-08-2015,33,frozen potato products,Frozen & Processed Food,1,3.0,3.0
3207,3207_3,08-08-2015,114,napkins,Household & Hygiene,2,21.8,43.6
3207,3207_3,08-08-2015,121,sweet spreads,Bakery & Sweets,2,5.4,10.8
3207,3207_3,08-08-2015,138,candles,Household & Hygiene,1,2.7,2.7
3207,3207_3,08-08-2015,142,seasonal products,Specialty & Seasonal,1,5.4,5.4
3207,3207_1,24-04-2014,18,yogurt,Dairy,3,2.2,6.6000000000000005
3207,3207_1,24-04-2014,43,sparkling wine,Beverages,3,12.5,37.5
3207,3207_4,26-11-2015,38,soda,Beverages,1,0.8,0.8
3207,3207_4,26-11-2015,50,bottled beer,Beverages,1,1.8,1.8
3208,3208_2,02-12-2014,2,whole milk,Dairy,1,1.8,1.8
3208,3208_2,02-12-2014,12,fruit/vegetable juice,Beverages,1,2.1,2.1
3208,3208_3,10-12-2014,22,root vegetables,Fresh Food,2,1.8,3.6
3208,3208_3,10-12-2014,44,newspapers,Specialty & Seasonal,2,3.2,6.4
3208,3208_1,20-09-2014,12,fruit/vegetable juice,Beverages,1,2.1,2.1
3208,3208_1,20-09-2014,119,long life bakery product,Bakery & Sweets,2,9.9,19.8
3208,3208_5,20-11-2015,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
3208,3208_5,20-11-2015,10,chicken,Fresh Food,2,7.2,14.4
3208,3208_5,20-11-2015,60,cream cheese,Dairy,1,6.3,6.3
3208,3208_5,20-11-2015,136,dishes,Specialty & Seasonal,1,6.8,6.8
3208,3208_4,24-06-2015,22,root vegetables,Fresh Food,1,1.8,1.8
3208,3208_4,24-06-2015,24,pastry,Bakery & Sweets,1,3.1,3.1
3209,3209_2,08-04-2014,4,other vegetables,Fresh Food,2,0.8,1.6
3209,3209_2,08-04-2014,61,liquor,Beverages,1,8.5,8.5
3209,3209_1,15-03-2014,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
3209,3209_1,15-03-2014,57,meat,Fresh Food,1,8.5,8.5
3209,3209_3,25-01-2015,25,canned beer,Beverages,1,1.1,1.1
3209,3209_3,25-01-2015,44,newspapers,Specialty & Seasonal,2,3.2,6.4
3209,3209_4,25-12-2015,24,pastry,Bakery & Sweets,1,3.1,3.1
3209,3209_4,25-12-2015,64,UHT-milk,Dairy,3,2.1,6.300000000000001
3209,3209_5,28-12-2015,44,newspapers,Specialty & Seasonal,3,3.2,9.600000000000001
3209,3209_5,28-12-2015,64,UHT-milk,Dairy,1,2.1,2.1
3209,3209_5,28-12-2015,80,salty snack,Snacks,2,0.5,1.0
3210,3210_1,09-02-2014,23,pork,Fresh Food,1,7.2,7.2
3210,3210_1,09-02-2014,96,hygiene articles,Household & Hygiene,2,7.5,15.0
3210,3210_2,21-12-2014,7,citrus fruit,Fresh Food,3,1.5,4.5
3210,3210_2,21-12-2014,59,hard cheese,Dairy,3,4.5,13.5
3210,3210_2,21-12-2014,85,cling film/bags,Household & Hygiene,3,2.2,6.6000000000000005
3210,3210_3,23-12-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
3210,3210_3,23-12-2015,2,whole milk,Dairy,1,1.8,1.8
3210,3210_3,23-12-2015,37,herbs,Fresh Food,3,6.5,19.5
3211,3211_1,16-12-2014,1,tropical fruit,Fresh Food,1,7.8,7.8
3211,3211_1,16-12-2014,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
3211,3211_2,30-09-2015,2,whole milk,Dairy,3,1.8,5.4
3211,3211_2,30-09-2015,105,bathroom cleaner,Household & Hygiene,3,5.8,17.4
3212,3212_1,09-04-2014,27,coffee,Beverages,1,8.5,8.5
3212,3212_1,09-04-2014,38,soda,Beverages,2,0.8,1.6
3212,3212_2,18-04-2015,2,whole milk,Dairy,3,1.8,5.4
3212,3212_2,18-04-2015,29,ham,Fresh Food,2,15.2,30.4
3213,3213_2,02-07-2014,38,soda,Beverages,2,0.8,1.6
3213,3213_2,02-07-2014,59,hard cheese,Dairy,2,4.5,9.0
3213,3213_2,02-07-2014,118,chocolate marshmallow,Bakery & Sweets,3,4.13,12.39
3213,3213_1,07-05-2014,74,whipped/sour cream,Dairy,2,5.5,11.0
3213,3213_1,07-05-2014,96,hygiene articles,Household & Hygiene,3,7.5,22.5
3213,3213_3,19-12-2014,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
3213,3213_3,19-12-2014,68,photo/film,Household & Hygiene,1,11.9,11.9
3214,3214_3,08-05-2015,18,yogurt,Dairy,2,2.2,4.4
3214,3214_3,08-05-2015,50,bottled beer,Beverages,1,1.8,1.8
3214,3214_1,14-01-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
3214,3214_1,14-01-2015,74,whipped/sour cream,Dairy,2,5.5,11.0
3214,3214_1,14-01-2015,99,canned vegetables,Frozen & Processed Food,3,5.7,17.1
3214,3214_4,22-12-2015,22,root vegetables,Fresh Food,3,1.8,5.4
3214,3214_4,22-12-2015,36,frozen meals,Frozen & Processed Food,1,9.7,9.7
3214,3214_4,22-12-2015,49,beverages,Beverages,2,1.1,2.2
3214,3214_2,27-03-2015,11,butter,Dairy,1,3.2,3.2
3214,3214_2,27-03-2015,16,butter milk,Dairy,1,6.1,6.1
3214,3214_2,27-03-2015,20,brown bread,Bakery & Sweets,2,0.8,1.6
3214,3214_2,27-03-2015,25,canned beer,Beverages,3,1.1,3.3000000000000003
3214,3214_2,27-03-2015,64,UHT-milk,Dairy,1,2.1,2.1
3214,3214_2,27-03-2015,78,baking powder,Pantry Staples,2,1.8,3.6
3214,3214_2,27-03-2015,119,long life bakery product,Bakery & Sweets,1,9.9,9.9
3215,3215_4,21-07-2015,25,canned beer,Beverages,3,1.1,3.3000000000000003
3215,3215_4,21-07-2015,74,whipped/sour cream,Dairy,3,5.5,16.5
3215,3215_4,21-07-2015,76,sliced cheese,Dairy,2,4.2,8.4
3215,3215_3,24-04-2015,9,frankfurter,Fresh Food,3,5.5,16.5
3215,3215_3,24-04-2015,45,curd,Dairy,1,9.8,9.8
3215,3215_3,24-04-2015,79,specialty cheese,Dairy,1,12.14,12.14
3215,3215_1,26-02-2014,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
3215,3215_1,26-02-2014,17,bottled water,Beverages,3,0.5,1.5
3215,3215_2,31-01-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
3215,3215_2,31-01-2015,19,sausage,Fresh Food,3,3.1,9.3
3216,3216_1,02-11-2014,4,other vegetables,Fresh Food,1,0.8,0.8
3216,3216_1,02-11-2014,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
3216,3216_2,12-02-2015,2,whole milk,Dairy,2,1.8,3.6
3216,3216_2,12-02-2015,44,newspapers,Specialty & Seasonal,2,3.2,6.4
3217,3217_2,04-10-2014,2,whole milk,Dairy,1,1.8,1.8
3217,3217_2,04-10-2014,23,pork,Fresh Food,2,7.2,14.4
3217,3217_1,12-08-2014,38,soda,Beverages,1,0.8,0.8
3217,3217_1,12-08-2014,50,bottled beer,Beverages,3,1.8,5.4
3217,3217_3,20-03-2015,51,dessert,Bakery & Sweets,2,1.15,2.3
3217,3217_3,20-03-2015,60,cream cheese,Dairy,3,6.3,18.9
3218,3218_1,06-01-2014,24,pastry,Bakery & Sweets,3,3.1,9.3
3218,3218_1,06-01-2014,115,waffles,Bakery & Sweets,3,2.5,7.5
3218,3218_1,06-01-2014,136,dishes,Specialty & Seasonal,2,6.8,13.6
3218,3218_2,11-06-2014,35,sugar,Bakery & Sweets,1,1.2,1.2
3218,3218_2,11-06-2014,134,cereals,Snacks,1,4.5,4.5
3219,3219_2,01-09-2014,1,tropical fruit,Fresh Food,3,7.8,23.4
3219,3219_2,01-09-2014,115,waffles,Bakery & Sweets,3,2.5,7.5
3219,3219_3,04-08-2015,4,other vegetables,Fresh Food,5,0.8,4.0
3219,3219_3,04-08-2015,136,dishes,Specialty & Seasonal,2,6.8,13.6
3219,3219_1,21-01-2014,2,whole milk,Dairy,1,1.8,1.8
3219,3219_1,21-01-2014,71,shopping bags,Household & Hygiene,2,5.12,10.24
3220,3220_1,02-01-2014,25,canned beer,Beverages,1,1.1,1.1
3220,3220_1,02-01-2014,80,salty snack,Snacks,1,0.5,0.5
3220,3220_5,07-11-2015,5,rolls/buns,Bakery & Sweets,4,1.2,4.8
3220,3220_3,13-12-2014,4,other vegetables,Fresh Food,2,0.8,1.6
3220,3220_3,13-12-2014,38,soda,Beverages,3,0.8,2.4000000000000004
3220,3220_4,14-10-2015,7,citrus fruit,Fresh Food,1,1.5,1.5
3220,3220_4,14-10-2015,23,pork,Fresh Food,3,7.2,21.6
3220,3220_4,14-10-2015,28,misc. beverages,Beverages,3,1.2,3.5999999999999996
3220,3220_4,14-10-2015,48,finished products,Frozen & Processed Food,2,6.5,13.0
3220,3220_2,15-03-2014,3,pip fruit,Fresh Food,3,3.0,9.0
3220,3220_2,15-03-2014,4,other vegetables,Fresh Food,2,0.8,1.6
3221,3221_8,01-04-2015,8,beef,Fresh Food,1,19.5,19.5
3221,3221_8,01-04-2015,26,berries,Fresh Food,3,10.8,32.400000000000006
3221,3221_5,09-09-2014,38,soda,Beverages,2,0.8,1.6
3221,3221_5,09-09-2014,113,spices,Pantry Staples,1,1.2,1.2
3221,3221_7,13-01-2015,21,hamburger meat,Fresh Food,2,12.3,24.6
3221,3221_7,13-01-2015,45,curd,Dairy,2,9.8,19.6
3221,3221_7,13-01-2015,50,bottled beer,Beverages,2,1.8,3.6
3221,3221_7,13-01-2015,121,sweet spreads,Bakery & Sweets,1,5.4,5.4
3221,3221_1,16-01-2014,17,bottled water,Beverages,1,0.5,0.5
3221,3221_1,16-01-2014,38,soda,Beverages,2,0.8,1.6
3221,3221_1,16-01-2014,88,house keeping products,Household & Hygiene,3,8.5,25.5
3221,3221_3,17-03-2014,12,fruit/vegetable juice,Beverages,3,2.1,6.300000000000001
3221,3221_4,28-07-2014,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
3221,3221_4,28-07-2014,39,detergent,Household & Hygiene,3,5.5,16.5
3221,3221_4,28-07-2014,128,soft cheese,Dairy,1,7.2,7.2
3221,3221_6,28-10-2014,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
3221,3221_6,28-10-2014,38,soda,Beverages,3,0.8,2.4000000000000004
3221,3221_9,29-06-2015,24,pastry,Bakery & Sweets,4,3.1,12.4
3221,3221_9,29-06-2015,38,soda,Beverages,1,0.8,0.8
3221,3221_2,30-01-2014,14,chocolate,Bakery & Sweets,3,11.5,34.5
3221,3221_2,30-01-2014,80,salty snack,Snacks,1,0.5,0.5
3222,3222_3,03-12-2014,4,other vegetables,Fresh Food,2,0.8,1.6
3222,3222_3,03-12-2014,36,frozen meals,Frozen & Processed Food,3,9.7,29.099999999999998
3222,3222_4,05-08-2015,2,whole milk,Dairy,3,1.8,5.4
3222,3222_4,05-08-2015,7,citrus fruit,Fresh Food,2,1.5,3.0
3222,3222_4,05-08-2015,71,shopping bags,Household & Hygiene,1,5.12,5.12
3222,3222_4,05-08-2015,76,sliced cheese,Dairy,1,4.2,4.2
3222,3222_1,16-01-2014,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
3222,3222_1,16-01-2014,76,sliced cheese,Dairy,2,4.2,8.4
3222,3222_2,30-08-2014,2,whole milk,Dairy,1,1.8,1.8
3222,3222_2,30-08-2014,65,candy,Bakery & Sweets,2,3.6,7.2
3223,3223_1,06-08-2014,23,pork,Fresh Food,2,7.2,14.4
3223,3223_1,06-08-2014,61,liquor,Beverages,3,8.5,25.5
3223,3223_1,06-08-2014,68,photo/film,Household & Hygiene,3,11.9,35.7
3224,3224_2,06-08-2014,21,hamburger meat,Fresh Food,3,12.3,36.900000000000006
3224,3224_2,06-08-2014,60,cream cheese,Dairy,3,6.3,18.9
3224,3224_1,10-06-2014,22,root vegetables,Fresh Food,2,1.8,3.6
3224,3224_1,10-06-2014,38,soda,Beverages,2,0.8,1.6
3224,3224_4,14-03-2015,9,frankfurter,Fresh Food,1,5.5,5.5
3224,3224_4,14-03-2015,71,shopping bags,Household & Hygiene,3,5.12,15.36
3224,3224_3,19-01-2015,17,bottled water,Beverages,2,0.5,1.0
3224,3224_3,19-01-2015,24,pastry,Bakery & Sweets,3,3.1,9.3
